tarih,ilce,year,month,day,bildirimsiz_sum,bildirimli_sum,effective_cloud_cover:p_mean,effective_cloud_cover:p_min,effective_cloud_cover:p_max,global_rad:W_mean,global_rad:W_min,global_rad:W_max,relative_humidity_2m:p_mean,relative_humidity_2m:p_min,relative_humidity_2m:p_max,wind_dir_10m:d_mean,wind_dir_10m:d_min,wind_dir_10m:d_max,wind_speed_10m:ms_mean,wind_speed_10m:ms_min,wind_speed_10m:ms_max,prob_precip_1h:p_mean,prob_precip_1h:p_min,prob_precip_1h:p_max,temp_diff_mean,temp_diff_min,temp_diff_max,sin_direction_mean,sin_direction_min,sin_direction_max,WindSpeed_sin_component_mean,WindSpeed_sin_component_min,WindSpeed_sin_component_max,WindSpeed_cos_component_mean,WindSpeed_cos_component_min,WindSpeed_cos_component_max,Tatil Adı,quarter,dayofyear,weekofyear,dayofweek,sin_month,cos_month,sin_dayofyear,cos_dayofyear,sin_dayofmonth,cos_dayofmonth,sin_quarter,cos_quarter
2021-01-01,manisa-kirkagac,2021,1,1,3.0,0.0,58.79583333333333,20.9,97.5,62.43333333333334,0.0,251.1,91.29583333333333,80.7,96.4,161.2125,110.1,196.5,1.6958333333333335,0.7,2.7,1.0,1.0,1.0,-0.4000000000000002,-2.8000000000000007,1.0,0.3012558282226388,-0.28401534470392237,0.9390942520947092,0.42505874920156456,-0.7668414307005904,1.018100202517308,-1.5756314025969662,-2.5888132841441216,-0.24056178620993116,1,1,1,53,4,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17
2021-01-02,manisa-kirkagac,2021,1,2,4.0,0.0,29.641666666666666,8.7,52.5,97.3125,0.0,426.5,84.10416666666667,58.3,100.0,115.47916666666667,22.6,304.4,0.8541666666666666,0.1,2.0,1.0,1.0,1.0,-0.9958333333333332,-3.900000000000002,0.0,0.49726632915844204,-0.8251134982782957,0.9905094632383089,0.4109705766302311,-0.08251134982782958,0.9036859972335235,-0.431627352627541,-1.8437263031770008,0.6110368229077139,0,1,2,53,5,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17
2021-01-03,manisa-kirkagac,2021,1,3,0.0,0.0,51.229166666666664,1.1,100.0,50.52916666666667,0.0,232.6,79.24166666666666,63.1,88.9,149.00416666666666,55.6,199.3,1.2416666666666667,0.5,1.8,1.0,1.0,1.0,-0.3458333333333335,-2.0,1.0999999999999996,0.4362597090124211,-0.33051439271322286,0.9702957262759965,0.4965264493431581,-0.33051439271322286,0.9238795325112867,-1.0316287537874043,-1.7914093199672962,0.282483501712469,0,1,3,53,6,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2021-01-04,manisa-kirkagac,2021,1,4,0.0,0.0,44.975,15.5,94.0,88.4875,0.0,445.5,73.2375,50.7,90.7,154.04166666666666,120.3,170.6,1.9291666666666665,1.0,3.1,1.7791666666666668,1.0,15.3,-0.3500000000000001,-3.5999999999999996,1.1000000000000005,0.42060800644490953,0.16332596224162282,0.8633955506067718,0.7633519822506646,0.2939867320349211,1.775114627948663,-1.715061536851702,-2.874269949157041,-0.568186661753306,0,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2021-01-05,manisa-kirkagac,2021,1,5,0.0,0.0,48.270833333333336,11.3,91.5,80.65833333333333,0.0,388.2,78.42916666666666,51.2,95.7,187.57083333333333,129.8,251.0,1.9208333333333334,0.5,3.2,8.941666666666666,1.0,77.0,-0.5333333333333331,-3.200000000000001,0.8000000000000007,-0.10979844932395973,-0.9455185755993168,0.7682835235935233,-0.10474248890054884,-1.7855420363738597,1.8438804566244558,-1.7092414358691805,-3.194031354949974,-0.293011339011441,0,1,5,1,1,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2021-01-06,manisa-kirkagac,2021,1,6,0.0,0.0,44.14166666666667,0.8,89.3,90.3125,0.0,409.4,81.125,59.8,91.6,164.15416666666667,136.4,189.6,1.675,1.2,2.6,1.0,1.0,1.0,-0.4291666666666669,-3.6000000000000014,1.2000000000000002,0.26645952885512614,-0.16676874671610195,0.6896195437356697,0.46361228501930524,-0.20012249605932234,0.9654673612299375,-1.5715685381939972,-2.5468956489582943,-1.0138406060124545,0,1,6,1,2,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2021-01-07,manisa-kirkagac,2021,1,7,5.0,1.0,59.12916666666666,12.5,90.8,87.92083333333333,0.0,377.5,81.41666666666667,60.7,92.5,175.26250000000002,150.4,203.4,1.9291666666666665,1.3,3.3,3.0250000000000004,1.0,35.7,-0.39166666666666705,-3.3000000000000007,1.0,0.07975845412413725,-0.3971478906347808,0.4939418665842309,0.09091070211606005,-0.892981471720349,0.7317894887080989,-1.8759474502613065,-3.17688276320738,-1.1359038899461047,0,1,7,1,3,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2021-01-08,manisa-kirkagac,2021,1,8,4.0,0.0,43.49166666666667,2.0,90.9,102.1375,0.0,459.0,83.42083333333333,60.6,98.0,174.2541666666667,163.0,187.9,2.254166666666667,1.6,3.7,1.0,1.0,1.0,-0.4624999999999999,-3.5999999999999996,1.4000000000000004,0.09951902775600846,-0.13744454603714684,0.29237170472273705,0.19686769625444442,-0.45356700192258453,0.7086265796513099,-2.2295266162811136,-3.699859115337434,-1.592899143364928,0,1,8,1,4,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
2021-01-09,manisa-kirkagac,2021,1,9,1.0,1.0,73.6125,34.7,100.0,40.7,0.0,190.2,92.82916666666667,85.9,97.7,169.01250000000002,153.2,190.7,2.441666666666667,1.6,3.5,1.2583333333333333,1.0,4.4,-0.6749999999999999,-2.200000000000001,0.0,0.18858806324552982,-0.18566661538557658,0.45087754068943103,0.5302858642082136,-0.33419990769403785,1.2894127240146047,-2.3552553413716852,-3.411664179669276,-1.577125550542166,0,1,9,1,5,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2021-01-10,manisa-kirkagac,2021,1,10,1.0,0.0,55.39166666666667,24.4,78.0,67.4875,0.0,289.8,89.41666666666667,70.2,97.6,172.275,158.4,188.1,2.1125000000000003,1.6,3.3,2.1374999999999997,1.0,11.6,-1.1000000000000003,-2.900000000000002,-0.29999999999999893,0.13330903945552583,-0.1409012319375826,0.36812455268467775,0.3093693800428102,-0.2677123406814069,0.9203113817116944,-2.0702020368583156,-3.2114902801643908,-1.58519654475431,0,1,10,1,6,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2021-01-11,manisa-kirkagac,2021,1,11,4.0,0.0,47.69583333333333,0.1,76.7,97.45833333333333,0.0,437.8,78.32083333333334,53.4,98.1,172.11249999999998,156.2,186.2,3.0875,1.8,5.2,6.404166666666666,1.0,35.6,-0.5458333333333335,-2.8000000000000007,0.8000000000000007,0.13588205437622305,-0.10799935570602222,0.40354529635239045,0.39306525602495296,-0.21599871141204444,0.9613415689119564,-3.039733122677934,-5.199992079949096,-1.6469274021296845,0,1,11,2,0,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,0.7431448254773945,-0.6691306063588579,1.0,6.123233995736766e-17
2021-01-12,manisa-kirkagac,2021,1,12,6.0,1.0,71.49166666666666,24.7,100.0,70.02083333333333,0.0,387.6,67.96666666666667,45.2,90.0,176.0,170.5,187.4,4.054166666666666,3.1,5.5,21.166666666666668,1.0,95.0,0.3083333333333335,-1.3000000000000007,2.3000000000000007,0.06964029210430807,-0.12879559657756262,0.1650476058606781,0.2525490478110923,-0.6988553473074273,0.7922285081312549,-4.0316721295850675,-5.455419434245163,-3.0945434665636724,0,1,12,2,1,0.49999999999999994,0.8660254037844387,0.2051044998686192,0.9787400799669153,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2021-01-13,manisa-kirkagac,2021,1,13,3.0,0.0,70.70416666666667,37.5,100.0,79.60000000000001,0.0,326.3,88.23333333333333,68.1,100.0,237.45833333333334,1.7,358.5,1.4416666666666667,0.4,3.3,12.7125,1.0,94.0,-0.7875000000000001,-3.200000000000001,0.5999999999999996,-0.1769716105514392,-0.7815204724188184,0.8415107819453062,-0.3070566993952738,-1.569559889931907,0.8625078780649178,0.8114159414336665,-2.4698996644234725,2.9028402904598347,0,1,13,2,2,0.49999999999999994,0.8660254037844387,0.2219215130041655,0.9750645322571948,0.40673664307580004,-0.913545457642601,1.0,6.123233995736766e-17
2021-01-14,manisa-kirkagac,2021,1,14,1.0,0.0,71.67083333333333,0.0,98.1,86.71249999999999,0.0,424.1,84.55416666666666,63.8,96.5,71.75833333333334,0.3,356.4,1.95,0.2,3.7,1.6583333333333332,1.0,7.8,0.4291666666666667,-1.9000000000000004,2.0999999999999996,0.1045629747374046,-0.8141155183563196,0.9360595357389733,0.270487974537794,-0.8059282822485161,1.3576803670803979,1.748880160342833,-1.174335880722291,3.6094778125996694,0,1,14,2,3,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,0.20791169081775931,-0.9781476007338057,1.0,6.123233995736766e-17
2021-01-15,manisa-kirkagac,2021,1,15,1.0,0.0,51.387499999999996,0.0,100.0,107.95833333333333,0.0,499.9,79.70416666666667,62.0,100.0,155.13333333333333,1.5,359.0,2.154166666666667,0.4,3.8,19.783333333333335,1.0,95.0,1.0333333333333334,-2.3000000000000003,3.5,0.18319911510766496,-0.40673664307580015,0.9184463813430871,0.3694276265342233,-1.1795362649198204,1.3274469853319255,1.5568329036562616,-1.7275486071894302,3.7994212415942865,0,1,15,2,4,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17
2021-01-16,manisa-kirkagac,2021,1,16,0.0,0.0,77.07083333333334,37.8,100.0,25.037499999999998,0.0,151.9,85.8,72.8,91.8,318.93333333333334,5.6,359.0,1.9541666666666666,1.2,3.0,21.05,1.0,94.9,1.9791666666666667,0.0,3.3,-0.18980085606292094,-0.44307119082418056,0.21643961393810288,-0.3366615248562144,-0.9249819969644066,0.49781111205763656,1.8979954210756016,1.0857924629592233,2.993052836506816,0,1,16,2,5,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,-0.20791169081775907,-0.9781476007338057,1.0,6.123233995736766e-17
2021-01-17,manisa-kirkagac,2021,1,17,0.0,0.0,78.7375,9.9,99.8,92.98333333333333,0.0,400.7,80.8375,70.4,90.3,193.8083333333333,0.0,357.9,3.0583333333333336,2.1,4.0,1.0,1.0,1.0,2.720833333333333,-0.10000000000000009,4.1,-0.020148411521646897,-0.5635260489375716,0.49848773975383026,0.068822224044908,-1.2397573076626578,1.944102185039938,2.9331577961941355,1.8174162478906803,3.7812111658526595,0,1,17,2,6,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,-0.4067366430758002,-0.9135454576426009,1.0,6.123233995736766e-17
2021-01-18,manisa-kirkagac,2021,1,18,0.0,1.0,38.541666666666664,0.0,98.4,125.07916666666667,0.0,540.7,72.77916666666667,49.3,90.1,185.02083333333334,1.0,359.4,2.316666666666667,1.5,3.2,1.0,1.0,1.0,1.8458333333333332,-2.3,3.8,0.08191248501699203,-0.3971478906347812,0.5934188866037015,0.3153674192348685,-0.6751514140791279,1.647068453994395,2.1731297430641994,1.3858192987669302,3.0031776728305792,0,1,18,3,0,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
