tarih,ilce,year,month,day,bildirimsiz_sum,bildirimli_sum,effective_cloud_cover:p_mean,effective_cloud_cover:p_min,effective_cloud_cover:p_max,global_rad:W_mean,global_rad:W_min,global_rad:W_max,relative_humidity_2m:p_mean,relative_humidity_2m:p_min,relative_humidity_2m:p_max,wind_dir_10m:d_mean,wind_dir_10m:d_min,wind_dir_10m:d_max,wind_speed_10m:ms_mean,wind_speed_10m:ms_min,wind_speed_10m:ms_max,prob_precip_1h:p_mean,prob_precip_1h:p_min,prob_precip_1h:p_max,temp_diff_mean,temp_diff_min,temp_diff_max,sin_direction_mean,sin_direction_min,sin_direction_max,WindSpeed_sin_component_mean,WindSpeed_sin_component_min,WindSpeed_sin_component_max,WindSpeed_cos_component_mean,WindSpeed_cos_component_min,WindSpeed_cos_component_max,Tatil Adı,quarter,dayofyear,weekofyear,dayofweek,sin_month,cos_month,sin_dayofyear,cos_dayofyear,sin_dayofmonth,cos_dayofmonth,sin_quarter,cos_quarter
2021-01-01,izmir-urla,2021,1,1,18.0,0.0,62.76666666666667,33.6,99.1,80.82916666666667,0.0,355.9,89.75833333333333,80.7,95.1,172.75,148.7,202.8,4.079166666666667,2.4,5.7,1.0,1.0,1.0,-0.8750000000000001,-3.4000000000000004,0.09999999999999964,0.12274918023929965,-0.38751558645210293,0.5195191118795096,0.42803667436825393,-1.6663170217440426,2.5076532681787174,-3.9141118342547347,-5.363020383039085,-2.09908729713455,1,1,1,53,4,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17
2021-01-02,izmir-urla,2021,1,2,47.0,1.0,41.045833333333334,16.5,65.7,89.5,0.0,358.4,80.19166666666666,64.8,93.5,129.8125,95.5,160.3,2.3333333333333335,1.8,3.4,1.0,1.0,1.0,-0.7916666666666666,-3.0,0.0,0.7232651903319898,0.33709525842308213,0.9953961983671789,1.6271552443478543,0.9332387300398584,2.466572735635023,-1.4727989527737286,-3.200999852360929,-0.20127608029247032,0,1,2,53,5,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17
2021-01-03,izmir-urla,2021,1,3,14.0,5.0,73.92083333333333,15.3,99.8,33.637499999999996,0.0,148.1,78.925,69.8,88.3,140.28333333333333,127.7,172.1,2.858333333333333,1.6,3.7,7.229166666666667,1.0,87.4,-0.25000000000000017,-1.3000000000000007,0.3999999999999986,0.6327075893460022,0.1374445460371471,0.7912235329674898,1.8163824987889186,0.3161224558854383,2.572101646678092,-2.1702563990742685,-2.9551477392570527,-1.223874241469491,0,1,3,53,6,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2021-01-04,izmir-urla,2021,1,4,13.0,0.0,52.1,22.1,82.6,81.19583333333334,0.0,318.6,68.03333333333333,55.2,82.0,138.34166666666667,111.9,166.5,5.645833333333333,1.8,9.9,1.1375,1.0,2.8,0.1875,-1.5,1.5999999999999996,0.6302443350454375,0.23344536385590553,0.92783625389892,2.869213383640025,1.5525246045730632,4.786244368377402,-4.5880217658024085,-9.626462211936998,-0.7653668647301795,0,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2021-01-05,izmir-urla,2021,1,5,9.0,0.0,29.983333333333334,1.4,99.8,97.97500000000001,0.0,383.0,75.89583333333333,55.1,91.9,201.7875,168.0,230.4,3.7125,2.1,9.6,9.479166666666666,1.0,94.9,-0.5749999999999997,-2.4999999999999982,0.40000000000000036,-0.3545659707929804,-0.7705132427757894,0.20791169081775931,-1.122225584375946,-2.963218385147,1.9959522318504894,-3.310929373449865,-9.390216967044534,-1.9605188956441237,0,1,5,1,1,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2021-01-06,izmir-urla,2021,1,6,13.0,0.0,57.19583333333333,2.8,91.0,84.21249999999999,0.0,368.8,76.40416666666667,65.3,84.1,152.4625,131.6,174.7,2.9875000000000003,2.2,4.8,1.075,1.0,2.8,-0.5458333333333333,-2.6999999999999993,0.20000000000000107,0.4502703449257495,0.09237058744656172,0.7477980904985319,1.2908559058386733,0.2032152923824358,2.226920949095405,-2.60762805313904,-4.676976310969129,-1.7262081528958282,0,1,6,1,2,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2021-01-07,izmir-urla,2021,1,7,10.0,3.0,62.916666666666664,21.9,94.8,74.1625,0.0,326.8,78.1875,63.1,84.7,162.01250000000002,143.6,192.0,3.966666666666667,2.4,5.6,1.4333333333333333,1.0,11.4,-0.3791666666666669,-2.6000000000000014,0.5,0.30109640429497003,-0.20791169081775907,0.5934188866037016,1.047697002625576,-1.1451778903140255,2.130472274259352,-3.681791072636461,-5.481657377065436,-1.949000464540335,0,1,7,1,3,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2021-01-08,izmir-urla,2021,1,8,17.0,0.0,31.945833333333336,9.1,52.5,102.25,0.0,418.3,84.27916666666667,66.8,94.6,169.09583333333333,158.4,189.6,5.95,4.4,7.3,1.0,1.0,1.0,-0.7291666666666671,-3.1000000000000014,0.5,0.1871252529438807,-0.16676874671610195,0.36812455268467775,1.0286241254031288,-1.1507043523411036,2.006822313856908,-5.7819185675681455,-7.195635324348632,-4.091016537908307,0,1,8,1,4,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
2021-01-09,izmir-urla,2021,1,9,5.0,1.0,62.49166666666667,6.5,97.0,57.37083333333334,0.0,256.2,88.84166666666665,84.2,92.5,166.27916666666667,159.2,172.1,7.7749999999999995,6.8,8.9,1.2916666666666667,1.0,8.0,-0.4499999999999997,-2.299999999999997,0.20000000000000107,0.23673830562856793,0.1374445460371471,0.3551069624081372,1.8296035837210425,1.0033451860711737,2.4857487368569604,-7.54209089721865,-8.790426231296726,-6.4630381058139434,0,1,9,1,5,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2021-01-10,izmir-urla,2021,1,10,9.0,3.0,48.583333333333336,32.0,81.2,90.60416666666667,0.0,371.9,84.21666666666667,75.8,90.3,167.15,163.1,172.9,7.7250000000000005,6.6,9.4,4.616666666666666,1.0,48.9,-0.604166666666667,-3.1999999999999993,0.40000000000000213,0.22224703249767339,0.12360147674049311,0.2907021935982529,1.7277720267323036,0.8157697464872545,2.354223879990013,-7.524120556914277,-9.159078608981211,-6.414942603818405,0,1,10,1,6,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
