tarih,ilce,year,month,day,bildirimsiz_sum,bildirimli_sum,effective_cloud_cover:p_mean,effective_cloud_cover:p_min,effective_cloud_cover:p_max,global_rad:W_mean,global_rad:W_min,global_rad:W_max,relative_humidity_2m:p_mean,relative_humidity_2m:p_min,relative_humidity_2m:p_max,wind_dir_10m:d_mean,wind_dir_10m:d_min,wind_dir_10m:d_max,wind_speed_10m:ms_mean,wind_speed_10m:ms_min,wind_speed_10m:ms_max,prob_precip_1h:p_mean,prob_precip_1h:p_min,prob_precip_1h:p_max,temp_diff_mean,temp_diff_min,temp_diff_max,sin_direction_mean,sin_direction_min,sin_direction_max,WindSpeed_sin_component_mean,WindSpeed_sin_component_min,WindSpeed_sin_component_max,WindSpeed_cos_component_mean,WindSpeed_cos_component_min,WindSpeed_cos_component_max,Tatil Adı,quarter,dayofyear,weekofyear,dayofweek,sin_month,cos_month,sin_dayofyear,cos_dayofyear,sin_dayofmonth,cos_dayofmonth,sin_quarter,cos_quarter
2021-01-01,izmir-buca,2021,1,1,2.0,0.0,62.0875,29.3,87.7,63.0875,0.0,250.6,88.87083333333334,83.8,94.6,135.34583333333333,126.6,154.0,2.85,1.9,3.5,1.2,1.0,5.8,-0.7166666666666665,-2.5,0.09999999999999964,0.6993531698559083,0.4383711467890773,0.8028174751911145,1.9865004823104078,1.2504853126714102,2.5006543787148114,-2.0233831324947893,-2.876140948157335,-1.2957968841187468,1,1,1,53,4,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17
2021-01-02,izmir-buca,2021,1,2,19.0,0.0,29.8125,9.9,56.9,92.48750000000001,0.0,379.2,80.48333333333333,62.2,91.7,132.5375,102.5,158.2,1.9791666666666667,1.3,3.2,1.0,1.0,1.0,-0.5749999999999998,-3.1999999999999993,1.0,0.7107977900556716,0.3713678355502352,0.9762960071199334,1.3325188323317418,0.6244211883906018,1.8782595764457937,-1.3694739129347546,-2.8783060633308315,-0.28137149811953366,0,1,2,53,5,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17
2021-01-03,izmir-buca,2021,1,3,2.0,1.0,69.14166666666667,9.1,99.5,35.975,0.0,152.9,78.96666666666667,70.4,86.8,139.44166666666666,115.2,163.1,1.875,1.4,2.8,1.7041666666666666,1.0,9.1,-0.30416666666666653,-1.5999999999999996,0.9000000000000004,0.6346692944057083,0.2907021935982529,0.9048270524660195,1.1981411584960007,0.4941937291170299,2.3294715419653507,-1.3860243069126146,-2.142205964285101,-0.7238247956606236,0,1,3,53,6,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2021-01-04,izmir-buca,2021,1,4,7.0,0.0,44.26666666666667,8.7,95.0,79.99583333333334,0.0,362.5,71.60000000000001,54.6,86.4,136.8125,116.3,149.6,3.5375,1.6,6.0,1.0,1.0,1.0,0.21666666666666667,-2.6999999999999993,1.200000000000001,0.6766554967209055,0.5060337641211637,0.8964864303834406,2.2690874799790577,1.2093655506682235,4.016414996792491,-2.675529925631238,-4.535120815005837,-0.7089139053186873,0,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2021-01-05,izmir-buca,2021,1,5,8.0,0.0,36.9625,6.0,99.2,93.1375,0.0,365.7,82.46249999999999,56.0,100.0,160.1,116.0,232.3,2.5083333333333333,1.2,5.4,12.391666666666666,1.0,94.3,-0.7374999999999998,-3.8000000000000007,0.9000000000000004,0.3023619930215277,-0.79122353296749,0.8987940462991669,0.8478913892531924,-2.136303539012223,3.0118235884903277,-1.9957919889827258,-4.657573813719191,-0.701393834862524,0,1,5,1,1,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2021-01-06,izmir-buca,2021,1,6,11.0,0.0,58.49583333333334,12.2,93.0,88.81666666666666,0.0,369.2,78.2375,63.8,86.8,133.72916666666666,113.6,161.8,2.0208333333333335,1.4,3.3,1.0,1.0,1.0,-0.4416666666666669,-2.9000000000000004,0.8000000000000007,0.7014461660927092,0.31233491851223244,0.9163627295622396,1.3532206889055296,0.8419035512031978,1.8880813823702047,-1.4120913603804872,-2.9685406705520947,-0.6669527687773914,0,1,6,1,2,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2021-01-07,izmir-buca,2021,1,7,11.0,1.0,46.458333333333336,4.1,92.6,82.97916666666667,0.0,352.3,78.77916666666667,64.7,87.5,134.9125,117.2,175.4,2.4125,1.5,3.9,1.2166666666666666,1.0,6.2,-0.49166666666666664,-3.1999999999999993,1.0999999999999996,0.6848336913275052,0.08019892432885893,0.8894163732912974,1.5637834984998917,0.3127758048825498,2.3778186685450904,-1.6958481609982952,-3.8874376259793637,-0.7313566832939109,0,1,7,1,3,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2021-01-08,izmir-buca,2021,1,8,15.0,0.0,43.74583333333333,13.7,66.6,99.14166666666667,0.0,393.9,83.73333333333333,65.1,91.1,144.59583333333333,128.8,171.8,3.9791666666666665,2.6,6.1,1.0,1.0,1.0,-0.8208333333333334,-3.5,0.09999999999999964,0.5631900361416923,0.14262893370551175,0.7793379649314741,2.107685122225808,0.7416704552686612,3.036879198616433,-3.2279673368256803,-5.777982694250775,-1.6291699095475973,0,1,8,1,4,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
2021-01-09,izmir-buca,2021,1,9,6.0,0.0,79.96666666666667,34.0,100.0,34.266666666666666,0.0,144.8,86.46666666666665,82.0,90.9,142.39166666666668,138.4,150.4,4.566666666666666,3.4,6.0,1.1416666666666666,1.0,4.4,-0.3541666666666666,-1.5,0.20000000000000107,0.6091969474051779,0.4939418665842309,0.6639262126522417,2.7695705327863185,1.964715922903919,3.2120280435658595,-3.6198697901922934,-5.216969577031314,-2.774867806272544,0,1,9,1,5,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2021-01-10,izmir-buca,2021,1,10,6.0,2.0,51.458333333333336,14.6,87.8,88.97083333333335,0.0,353.5,80.72916666666667,71.4,87.2,143.09583333333333,129.5,158.2,4.516666666666667,3.3,5.4,2.0500000000000003,1.0,14.3,-0.7333333333333334,-3.1999999999999993,0.29999999999999893,0.5953031550305832,0.3713678355502352,0.7716245833877202,2.6653462568073554,1.708292043531082,3.240823250228425,-3.5993900994629318,-4.4288201297183685,-2.1909565017523973,0,1,10,1,6,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
