tarih,ilce,year,month,day,bildirimsiz_sum,bildirimli_sum,effective_cloud_cover:p_mean,effective_cloud_cover:p_min,effective_cloud_cover:p_max,global_rad:W_mean,global_rad:W_min,global_rad:W_max,relative_humidity_2m:p_mean,relative_humidity_2m:p_min,relative_humidity_2m:p_max,wind_dir_10m:d_mean,wind_dir_10m:d_min,wind_dir_10m:d_max,wind_speed_10m:ms_mean,wind_speed_10m:ms_min,wind_speed_10m:ms_max,prob_precip_1h:p_mean,prob_precip_1h:p_min,prob_precip_1h:p_max,temp_diff_mean,temp_diff_min,temp_diff_max,sin_direction_mean,sin_direction_min,sin_direction_max,WindSpeed_sin_component_mean,WindSpeed_sin_component_min,WindSpeed_sin_component_max,WindSpeed_cos_component_mean,WindSpeed_cos_component_min,WindSpeed_cos_component_max,Tatil Adı,quarter,dayofyear,weekofyear,dayofweek,sin_month,cos_month,sin_dayofyear,cos_dayofyear,sin_dayofmonth,cos_dayofmonth,sin_quarter,cos_quarter
2021-01-01,izmir-cigli,2021,1,1,1.0,0.0,54.43333333333334,19.2,99.4,73.40416666666667,0.0,341.9,85.42916666666667,75.2,91.6,149.34583333333333,118.3,167.7,3.4333333333333336,1.6,5.7,1.5666666666666667,1.0,6.7,-0.7333333333333334,-3.0999999999999996,0.3000000000000007,0.49722024427334405,0.21303038627497708,0.880477353509162,1.6629461430860986,0.6244841728318611,3.0508218184946654,-2.9276901611424666,-4.828594951878182,-0.7585411344753858,1,1,1,53,4,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17
2021-01-02,izmir-cigli,2021,1,2,13.0,0.0,33.362500000000004,10.9,63.9,92.26666666666667,0.0,380.7,81.42916666666666,62.8,93.3,109.825,92.1,133.4,2.275,1.4,3.2,1.0,1.0,1.0,-0.7708333333333335,-3.200000000000001,1.200000000000001,0.923100608564615,0.7265746709709759,0.9993283937786562,2.0988436738113383,1.367341189667835,3.1504101759181977,-0.7594531445670777,-1.6532796633091302,-0.07695178828376792,0,1,2,53,5,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17
2021-01-03,izmir-cigli,2021,1,3,4.0,1.0,71.925,20.2,100.0,34.270833333333336,0.0,158.0,79.54166666666667,74.9,85.1,126.97083333333335,117.3,146.9,3.1958333333333333,1.9,4.5,7.191666666666666,1.0,78.2,-0.19166666666666665,-1.1999999999999993,0.3999999999999986,0.7942546163795936,0.5461019610144288,0.888617232654949,2.529431214789391,1.0375937259274146,3.5985809631919077,-1.9286518139006243,-2.8326178854151176,-0.9172991089686292,0,1,3,53,6,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2021-01-04,izmir-cigli,2021,1,4,6.0,0.0,48.87083333333334,13.5,92.4,82.575,0.0,334.6,69.675,54.8,84.6,127.92916666666667,110.3,153.7,4.758333333333334,2.2,7.5,1.0,1.0,1.0,0.09583333333333366,-2.1999999999999993,1.5999999999999996,0.7618505001685842,0.4430711908241797,0.9378889346118977,3.346003390179243,2.0455082689541535,5.102306660496136,-3.1397398564167145,-6.688481472039105,-0.8098740159062912,0,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2021-01-05,izmir-cigli,2021,1,5,11.0,0.0,29.420833333333334,1.3,99.0,97.00833333333333,0.0,377.2,77.00416666666666,54.4,88.9,183.54999999999998,140.2,240.9,3.225,1.6,6.8,9.295833333333334,1.0,94.2,-0.6666666666666665,-3.4999999999999982,0.7999999999999989,-0.044804200062872036,-0.8737722230354654,0.6401096994849558,-0.05134325217579436,-2.9708255583205823,3.0114242282791004,-2.8844798002853884,-6.799906787282501,-0.8192685837929151,0,1,5,1,1,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2021-01-06,izmir-cigli,2021,1,6,3.0,0.0,52.137499999999996,4.8,81.9,86.175,0.0,387.0,76.62916666666666,58.3,86.9,138.61666666666667,128.8,161.5,3.158333333333333,1.2,4.1,1.0,1.0,1.0,-0.5875000000000002,-2.8000000000000007,0.10000000000000142,0.6545288976267846,0.31730465640509214,0.7793379649314741,2.092091026872382,0.6359031170798458,3.0659721710439802,-2.3229261058430724,-3.31699979241873,-1.017657715387711,0,1,6,1,2,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2021-01-07,izmir-cigli,2021,1,7,2.0,0.0,47.54583333333333,4.7,96.3,75.44166666666668,0.0,329.4,77.2625,65.1,85.3,139.45416666666668,127.6,179.5,3.8541666666666665,2.7,5.1,1.8041666666666665,1.0,10.8,-0.4333333333333332,-2.4999999999999982,0.20000000000000107,0.6319043203883751,0.008726535498374403,0.7922896433551907,2.4847227247775523,0.03403348844366017,3.773547901113859,-2.78302697946013,-3.899851499950268,-2.1099774984445863,0,1,7,1,3,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2021-01-08,izmir-cigli,2021,1,8,8.0,2.0,31.983333333333334,2.6,80.2,104.47083333333335,0.0,433.7,80.6375,63.1,89.6,149.13333333333333,129.4,182.0,4.7625,3.6,5.9,1.0,1.0,1.0,-0.6875,-3.3000000000000007,0.3000000000000007,0.4962192760454516,-0.0348994967025009,0.7727335734973512,2.2704518074021105,-0.19194723186375495,3.455400900788192,-3.9991536333240187,-5.866593870385908,-2.3188450671409915,0,1,8,1,4,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
2021-01-09,izmir-cigli,2021,1,9,3.0,0.0,64.1,18.4,99.3,38.858333333333334,0.0,165.3,83.39583333333333,79.9,89.4,151.38750000000002,144.9,157.4,6.5625,5.5,7.8,1.0,1.0,1.0,-0.07499999999999996,-1.1999999999999993,0.5,0.4781248332437073,0.3842953226598037,0.5750052520432787,3.131615284976368,2.11362427462892,3.8915257730163466,-5.755760231802614,-6.924960004063928,-4.745268361065135,0,1,9,1,5,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2021-01-10,izmir-cigli,2021,1,10,6.0,0.0,46.775,21.0,91.8,86.40416666666665,0.0,346.6,78.70416666666667,71.1,82.7,146.75,137.8,162.5,5.416666666666667,4.2,6.8,3.029166666666667,1.0,36.6,-0.5291666666666668,-3.200000000000003,0.4999999999999982,0.5461520729195181,0.30070579950427334,0.6717205893229903,2.9731804837892324,1.3832466777196573,3.6813013764469353,-4.503275296786532,-5.883029659873989,-3.557912069804976,0,1,10,1,6,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2021-01-11,izmir-cigli,2021,1,11,1.0,0.0,58.87916666666666,27.5,93.8,92.57916666666667,0.0,399.8,70.625,62.8,78.4,156.98333333333332,151.9,161.2,8.658333333333333,7.1,10.0,5.8125,1.0,50.2,0.38749999999999996,-2.1999999999999993,1.5,0.39059430409310864,0.3222656952305112,0.47101188121940984,3.3756725069684568,2.7532980546842705,4.282606772079928,-7.963569438867935,-9.12120116172273,-6.263100748725441,0,1,11,2,0,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,0.7431448254773945,-0.6691306063588579,1.0,6.123233995736766e-17
