tarih,ilce,year,month,day,bildirimsiz_sum,bildirimli_sum,effective_cloud_cover:p_mean,effective_cloud_cover:p_min,effective_cloud_cover:p_max,global_rad:W_mean,global_rad:W_min,global_rad:W_max,relative_humidity_2m:p_mean,relative_humidity_2m:p_min,relative_humidity_2m:p_max,wind_dir_10m:d_mean,wind_dir_10m:d_min,wind_dir_10m:d_max,wind_speed_10m:ms_mean,wind_speed_10m:ms_min,wind_speed_10m:ms_max,prob_precip_1h:p_mean,prob_precip_1h:p_min,prob_precip_1h:p_max,temp_diff_mean,temp_diff_min,temp_diff_max,sin_direction_mean,sin_direction_min,sin_direction_max,WindSpeed_sin_component_mean,WindSpeed_sin_component_min,WindSpeed_sin_component_max,WindSpeed_cos_component_mean,WindSpeed_cos_component_min,WindSpeed_cos_component_max,Tatil Adı,quarter,dayofyear,weekofyear,dayofweek,sin_month,cos_month,sin_dayofyear,cos_dayofyear,sin_dayofmonth,cos_dayofmonth,sin_quarter,cos_quarter
2021-01-01,manisa-sarigol,2021,1,1,3.0,0.0,39.50416666666667,9.1,90.9,75.66250000000001,0.0,344.0,83.29583333333333,55.5,99.8,150.9625,111.9,214.2,1.4749999999999999,0.7,2.8,1.075,1.0,2.8,-0.42916666666666664,-2.5,0.7000000000000002,0.4491053268494564,-0.5620833778521303,0.92783625389892,0.5134344956204522,-1.390739038750762,1.0625097565867931,-1.161946484958361,-2.4791021521123646,-0.26109144780306615,1,1,1,53,4,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17
2021-01-02,manisa-sarigol,2021,1,2,6.0,0.0,14.737499999999999,0.5,38.2,113.2625,0.0,480.8,79.98333333333333,41.3,100.0,122.76666666666667,3.8,164.6,1.0291666666666666,0.2,1.4,1.0,1.0,1.0,-0.9,-4.200000000000001,0.09999999999999964,0.6726288226095186,0.06627390040000014,0.9792228106217657,0.6907530607838921,0.0463917302800001,1.0036748507106759,-0.6237956130785078,-1.0395900560332176,0.698461027804435,0,1,2,53,5,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17
2021-01-03,manisa-sarigol,2021,1,3,1.0,0.0,42.487500000000004,1.4,90.0,87.30833333333334,0.0,394.4,71.27916666666667,42.6,90.8,174.88333333333333,71.0,348.7,1.0958333333333334,0.4,1.6,1.2416666666666667,1.0,6.8,-0.41666666666666635,-3.299999999999997,1.0,0.44053271449056003,-0.6921431738704066,0.9645574184577982,0.49155405639726407,-0.8997861260315286,1.1663498038742588,-0.3980010337452145,-1.0952753694859014,1.0857924629592233,0,1,3,53,6,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2021-01-04,manisa-sarigol,2021,1,4,2.0,0.0,37.949999999999996,4.0,94.4,102.43333333333334,0.0,487.5,68.72500000000001,40.1,91.0,136.59166666666667,115.3,146.8,1.6875,0.7,2.6,1.2458333333333333,1.0,6.9,-0.17916666666666659,-2.700000000000001,1.0999999999999996,0.6803550877773675,0.5475632234925503,0.9040825496607784,1.1576028891735561,0.4144092251594537,1.8081650993215568,-1.2045276170813364,-2.057181185715474,-0.5641497975739609,0,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2021-01-05,manisa-sarigol,2021,1,5,2.0,0.0,48.45416666666667,11.0,99.1,85.9375,0.0,389.9,76.53333333333333,49.8,98.3,134.75,20.5,191.5,1.6458333333333333,0.8,2.9,1.3583333333333334,1.0,6.8,-0.5916666666666665,-3.1999999999999993,0.5999999999999996,0.609620768175223,-0.19936793441719658,0.888617232654949,1.0478414424235802,-0.29905190162579487,2.211738156117496,-1.1122742398803669,-1.875690360580333,0.7493377513987182,0,1,5,1,1,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2021-01-06,manisa-sarigol,2021,1,6,1.0,0.0,50.050000000000004,0.8,85.5,103.12916666666666,0.0,468.7,79.8,37.1,100.0,128.73749999999998,93.6,156.2,1.125,0.7,1.5,1.0,1.0,1.0,-0.6958333333333334,-3.9000000000000004,0.9000000000000004,0.7260641395313029,0.40354529635239045,0.9980267284282716,0.7956032891873376,0.5246088852581076,1.3880228059233346,-0.6970123787583674,-1.2242063851202398,-0.05651146757638186,0,1,6,1,2,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2021-01-07,manisa-sarigol,2021,1,7,7.0,0.0,73.99583333333334,3.7,99.5,53.13333333333333,0.0,213.5,75.73333333333333,59.2,91.9,138.35416666666666,53.5,359.3,1.0,0.2,1.4,1.0,1.0,1.0,-0.6666666666666666,-2.700000000000001,0.40000000000000036,0.6594601697379188,-0.9304175679820246,0.9822872507286887,0.707660314634963,-0.37216702719280986,1.1261916273114672,-0.5760881225660608,-1.3070125970960824,0.2930113390114411,0,1,7,1,3,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2021-01-08,manisa-sarigol,2021,1,8,5.0,0.0,42.791666666666664,4.5,95.2,107.30833333333334,0.0,446.9,78.3625,51.4,92.9,146.44583333333333,117.6,213.1,1.6833333333333333,1.0,3.1,1.0,1.0,1.0,-0.8833333333333333,-3.5,0.0,0.5090883239951493,-0.546101961014429,0.8862035792312148,0.654916634495542,-1.529085490840401,1.5951664426161867,-1.2791676750535403,-2.855674757253736,-0.5894094744768962,0,1,8,1,4,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
2021-01-09,manisa-sarigol,2021,1,9,0.0,0.0,59.699999999999996,28.3,99.6,59.80833333333333,0.0,289.1,84.82083333333334,65.3,93.6,133.04166666666666,116.2,163.2,1.7750000000000001,1.3,2.8,1.0916666666666666,1.0,3.2,-0.7999999999999998,-2.3000000000000007,-0.1999999999999993,0.7187192536940553,0.2890317969444721,0.8972583696743285,1.267228430860987,0.5780635938889442,2.356230189446857,-1.1903710384361472,-2.409981709820739,-0.756336448668717,0,1,9,1,5,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2021-01-10,manisa-sarigol,2021,1,10,2.0,0.0,48.574999999999996,17.3,73.7,88.6125,0.0,389.6,81.48333333333333,55.9,91.6,149.9125,130.3,218.8,1.675,1.2,2.0,1.0,1.0,1.0,-1.1125,-3.1999999999999993,-0.20000000000000107,0.4813914719570036,-0.6266038113644607,0.7626683296956882,0.767886501033666,-1.2532076227289215,1.2653296285929618,-1.3558249980743593,-1.9790515781379387,-0.8350953559107771,0,1,10,1,6,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
